442,84,205.7,0.21,0:23:23
443,18,-109.6,0.21,0:23:31
444,12,-140.9,0.21,0:23:37
445,19,-118.6,0.21,0:23:46
446,43,-1.42108547152e-13,0.21,0:24:06
447,18,-110.8,0.21,0:24:15
448,21,-106.7,0.21,0:24:24
449,58,68.9,0.21,0:24:50
450,19,-117.2,0.21,0:24:58
451,19,-100.2,0.21,0:25:07
452,116,285.0,0.21,0:26:00
453,28,-58.3,0.21,0:26:13
454,36,-15.5,0.21,0:26:30
455,117,530.0,0.2,0:27:22
456,35,-11.6,0.2,0:27:39
457,95,206.2,0.2,0:28:21
458,33,-38.3,0.2,0:28:36
459,33,-24.8,0.2,0:28:51
460,35,-12.1,0.2,0:29:06
461,31,-33.5,0.2,0:29:20
462,41,-8.3,0.2,0:29:39
463,30,-48.1,0.2,0:29:53
464,61,91.4,0.2,0:30:21
465,46,46.0,0.2,0:30:42
466,30,-35.1,0.2,0:30:56
467,35,-16.6,0.2,0:31:12
468,29,-25.4,0.2,0:31:25
469,72,159.3,0.2,0:31:57
470,36,-20.2,0.19,0:32:14
471,38,-20.9,0.19,0:32:31
472,140,610.1,0.19,0:33:34
473,36,-27.1,0.19,0:33:51
474,69,196.8,0.19,0:34:22
475,70,189.6,0.19,0:34:54
476,69,133.4,0.19,0:35:25
477,122,463.4,0.19,0:36:18
478,71,161.2,0.19,0:36:50
479,46,25.9,0.19,0:37:10
480,18,-101.9,0.19,0:37:19
481,41,3.8,0.19,0:37:37
482,34,-15.2,0.19,0:37:53
483,36,-10.6,0.19,0:38:09
484,60,148.3,0.19,0:38:37
485,18,-100.4,0.18,0:38:45
486,36,-12.0,0.18,0:39:02
487,222,1069.2,0.18,0:40:41
488,101,380.6,0.18,0:41:26
489,51,26.9,0.18,0:41:49
490,38,6.1,0.18,0:42:06
491,53,94.0,0.18,0:42:29
492,33,-24.5,0.18,0:42:44
493,13,-131.3,0.18,0:42:50
494,35,-19.1,0.18,0:43:06
495,32,-14.9,0.18,0:43:21
496,66,169.8,0.18,0:43:49
497,79,216.0,0.18,0:44:22
498,147,658.3,0.18,0:45:25
499,152,641.7,0.18,0:46:31
500,41,-4.4,0.18,0:46:49
501,34,-16.2,0.17,0:47:04
502,30,-41.4,0.17,0:47:17
503,56,164.0,0.17,0:47:42
504,149,673.0,0.17,0:48:45
505,40,13.4,0.17,0:49:02
506,12,-145.4,0.17,0:49:08
507,59,121.7,0.17,0:49:34
508,62,139.6,0.17,0:50:00
509,44,44.3,0.17,0:50:19
510,60,121.5,0.17,0:50:46
511,17,-108.4,0.17,0:50:53
512,66,140.0,0.17,0:51:21
513,27,-39.5,0.17,0:51:33
514,36,-27.1,0.17,0:51:49
515,79,265.3,0.17,0:52:23
516,28,-25.8,0.17,0:52:35
517,27,-17.4,0.16,0:52:47
518,51,95.5,0.16,0:53:09
519,34,-13.7,0.16,0:53:25
520,15,-116.6,0.16,0:53:32
521,46,40.0,0.16,0:53:53
522,54,118.8,0.16,0:54:16
523,72,228.5,0.16,0:54:48
524,59,150.8,0.16,0:55:13
525,64,153.5,0.16,0:55:41
526,18,-87.8,0.16,0:55:49
527,36,1.5,0.16,0:56:05
528,38,7.2,0.16,0:56:22
529,99,286.0,0.16,0:57:04
530,82,346.6,0.16,0:57:40
531,28,-48.8,0.16,0:57:52
532,39,-5.4,0.16,0:58:09
533,41,18.0,0.16,0:58:27
534,37,-3.4,0.16,0:58:44
535,49,102.3,0.15,0:59:06
536,59,121.3,0.15,0:59:31
537,29,-6.8,0.15,0:59:44
538,60,171.4,0.15,1:00:10
539,36,-5.5,0.15,1:00:26
540,30,-22.1,0.15,1:00:39
541,52,105.0,0.15,1:01:01
542,209,1010.4,0.15,1:02:31
543,27,-32.9,0.15,1:02:44
544,60,107.7,0.15,1:03:10
545,82,260.0,0.15,1:03:45
546,25,-62.7,0.15,1:03:57
547,34,-12.8,0.15,1:04:12
548,28,-28.0,0.15,1:04:24
549,56,123.4,0.15,1:04:49
550,36,1.5,0.15,1:05:04
551,45,11.9,0.15,1:05:24
552,40,8.9,0.15,1:05:41
553,16,-112.1,0.15,1:05:49
554,37,3.0,0.14,1:06:05
555,61,155.2,0.14,1:06:32
556,29,-33.7,0.14,1:06:45
557,16,-113.0,0.14,1:06:52
558,87,285.4,0.14,1:07:29
559,90,312.9,0.14,1:08:09
560,199,952.0,0.14,1:09:33
561,57,131.6,0.14,1:09:58
562,91,325.9,0.14,1:10:37
563,60,109.0,0.14,1:11:03
564,36,-18.6,0.14,1:11:19
565,71,224.5,0.14,1:11:49
566,69,214.2,0.14,1:12:19
567,69,184.7,0.14,1:12:49
568,77,216.4,0.14,1:13:22
569,65,139.8,0.14,1:13:51
570,51,90.0,0.14,1:14:13
571,39,-5.7,0.14,1:14:31
572,114,373.0,0.14,1:15:20
573,73,198.7,0.14,1:15:52
574,119,427.3,0.14,1:16:42
575,72,174.5,0.13,1:17:14
576,128,447.3,0.13,1:18:08
577,151,578.1,0.13,1:19:12
578,41,1.5,0.13,1:19:30
579,188,843.2,0.13,1:20:50
580,78,228.2,0.13,1:21:23
581,72,188.9,0.13,1:21:54
582,71,194.4,0.13,1:22:25
583,130,461.5,0.13,1:23:22
584,61,157.5,0.13,1:23:48
585,178,847.4,0.13,1:25:04
586,68,159.5,0.13,1:25:34
587,75,171.4,0.13,1:26:07
588,46,20.8,0.13,1:26:27
589,63,94.8,0.13,1:26:54
590,181,832.1,0.13,1:28:12
591,70,184.9,0.13,1:28:43
592,79,197.8,0.13,1:29:18
593,40,0.8,0.13,1:29:36
594,78,209.9,0.13,1:30:09
595,71,212.5,0.13,1:30:40
596,75,213.9,0.13,1:31:12
597,198,860.1,0.12,1:32:37
598,213,1034.9,0.12,1:34:08
599,97,306.7,0.12,1:34:49
600,41,2.5,0.12,1:35:06
601,189,790.3,0.12,1:36:27
602,74,206.3,0.12,1:36:59
603,174,675.4,0.12,1:38:13
604,48,18.4,0.12,1:38:33
605,73,209.1,0.12,1:39:04
606,147,634.1,0.12,1:40:07
607,43,5.1,0.12,1:40:26
608,106,314.1,0.12,1:41:11
609,75,191.4,0.12,1:41:44
610,39,-6.2,0.12,1:42:01
611,80,236.4,0.12,1:42:35
612,91,237.9,0.12,1:43:14
613,79,157.8,0.12,1:43:48
614,40,3.9,0.12,1:44:06
615,39,-11.2,0.12,1:44:23
616,41,6.0,0.12,1:44:41
617,57,90.6,0.12,1:45:06
618,70,198.4,0.12,1:45:37
619,72,205.1,0.12,1:46:07
620,78,221.7,0.11,1:46:41
621,41,5.5,0.11,1:46:59
622,224,1081.2,0.11,1:48:34
623,86,271.3,0.11,1:49:12
624,74,197.7,0.11,1:49:44
625,72,225.0,0.11,1:50:15
626,74,232.3,0.11,1:50:47
627,69,185.3,0.11,1:51:17
628,124,503.9,0.11,1:52:10
629,119,443.2,0.11,1:53:00
630,166,607.6,0.11,1:54:10
631,48,37.2,0.11,1:54:31
632,71,215.4,0.11,1:55:01
633,84,227.8,0.11,1:55:37
634,41,-10.3,0.11,1:55:55
635,79,229.7,0.11,1:56:29
636,42,14.1,0.11,1:56:47
637,71,188.5,0.11,1:57:18
638,35,2.9,0.11,1:57:33
639,73,185.5,0.11,1:58:04
640,59,142.3,0.11,1:58:30
641,38,-12.9,0.11,1:58:46
642,69,190.8,0.11,1:59:16
643,42,-6.7,0.11,1:59:35
644,79,229.2,0.11,2:00:10
645,231,1217.1,0.11,2:01:48
646,61,131.5,0.1,2:02:14
647,71,193.0,0.1,2:02:44
648,73,187.3,0.1,2:03:17
649,97,376.9,0.1,2:03:58
650,69,138.4,0.1,2:04:28
651,78,212.2,0.1,2:05:01
652,66,142.9,0.1,2:05:30
653,202,840.5,0.1,2:06:57
654,63,117.6,0.1,2:07:24
655,44,15.3,0.1,2:07:43
656,149,689.0,0.1,2:08:47
657,65,151.9,0.1,2:09:15
658,72,190.1,0.1,2:09:46
659,76,222.5,0.1,2:10:19
660,79,220.5,0.1,2:10:53
661,71,200.5,0.1,2:11:23
662,82,197.8,0.1,2:11:58
663,170,612.1,0.1,2:13:10
664,61,110.0,0.1,2:13:36
665,76,209.1,0.1,2:14:09
666,81,226.0,0.1,2:14:43
667,75,203.7,0.1,2:15:16
668,78,192.2,0.1,2:15:50
669,46,17.0,0.1,2:16:10
670,73,205.7,0.1,2:16:41
671,76,194.8,0.1,2:17:14
672,36,-16.0,0.1,2:17:30
673,39,-5.2,0.1,2:17:47
674,36,-18.5,0.1,2:18:03
675,80,189.9,0.09,2:18:37
676,69,201.8,0.09,2:19:07
677,67,154.1,0.09,2:19:36
678,41,7.5,0.09,2:19:53
679,89,302.1,0.09,2:20:32
680,71,187.5,0.09,2:21:03
681,82,207.7,0.09,2:21:38
682,69,188.5,0.09,2:22:08
683,86,271.3,0.09,2:22:45
684,74,188.7,0.09,2:23:17
685,39,-8.3,0.09,2:23:34
686,73,202.7,0.09,2:24:05
687,76,183.9,0.09,2:24:37
688,91,314.8,0.09,2:25:16
689,84,248.6,0.09,2:25:53
690,67,154.6,0.09,2:26:22
691,78,236.6,0.09,2:26:55
692,69,181.3,0.09,2:27:25
693,55,123.9,0.09,2:27:50
694,71,196.4,0.09,2:28:20
695,75,210.8,0.09,2:28:53
696,381,2122.2,0.09,2:31:34
697,36,-14.1,0.09,2:31:50
698,71,171.2,0.09,2:32:21
699,77,235.6,0.09,2:32:54
700,42,4.1,0.09,2:33:12
701,76,237.0,0.09,2:33:45
702,37,0.0999999999999,0.09,2:34:01
703,77,193.5,0.09,2:34:34
704,37,-0.9,0.09,2:34:50
705,36,-2.0,0.09,2:35:06
706,73,207.6,0.09,2:35:37
707,61,114.9,0.08,2:36:03
708,121,524.9,0.08,2:36:55
709,71,177.8,0.08,2:37:26
710,41,12.5,0.08,2:37:44
711,70,204.4,0.08,2:38:14
712,38,8.2,0.08,2:38:31
713,82,265.7,0.08,2:39:06
714,77,235.6,0.08,2:39:39
715,75,229.4,0.08,2:40:12
716,82,263.6,0.08,2:40:47
717,43,10.4,0.08,2:41:06
718,440,2642.7,0.08,2:44:11
719,60,115.9,0.08,2:44:36
720,76,242.0,0.08,2:45:09
721,70,178.4,0.08,2:45:39
722,54,73.8,0.08,2:46:02
723,76,214.0,0.08,2:46:35
724,66,172.4,0.08,2:47:03
725,82,197.5,0.08,2:47:39
726,71,188.0,0.08,2:48:09
727,64,159.7,0.08,2:48:38
728,56,120.5,0.08,2:49:02
729,126,452.0,0.08,2:49:56
730,72,213.0,0.08,2:50:27
731,72,179.8,0.08,2:50:58
732,63,112.2,0.08,2:51:25
733,91,281.2,0.08,2:52:04
734,70,185.9,0.08,2:52:36
735,67,106.8,0.08,2:53:04
736,62,114.9,0.08,2:53:31
737,67,171.6,0.08,2:54:00
738,51,66.1,0.08,2:54:22
739,82,233.0,0.08,2:54:57
740,222,1038.5,0.08,2:56:31
741,192,783.3,0.08,2:57:52
742,83,233.4,0.07,2:58:27
743,82,240.8,0.07,2:59:02
744,69,183.3,0.07,2:59:31
745,73,209.5,0.07,3:00:02
746,69,196.3,0.07,3:00:32
747,99,270.4,0.07,3:01:14
748,73,208.2,0.07,3:01:45
749,66,135.2,0.07,3:02:13
750,75,193.8,0.07,3:02:45
751,73,135.2,0.07,3:03:16
752,69,187.3,0.07,3:03:46
753,90,278.6,0.07,3:04:24
754,71,176.7,0.07,3:04:54
755,82,192.1,0.07,3:05:29
756,81,227.3,0.07,3:06:04
757,89,247.6,0.07,3:06:42
758,66,176.0,0.07,3:07:10
759,74,185.6,0.07,3:07:42
760,70,189.4,0.07,3:08:13
761,71,168.9,0.07,3:08:43
762,75,234.4,0.07,3:09:15
763,85,264.6,0.07,3:09:50
764,95,289.1,0.07,3:10:31
765,17,-120.4,0.07,3:10:38
766,69,180.1,0.07,3:11:09
767,64,133.2,0.07,3:11:36
768,54,111.7,0.07,3:12:00
769,43,42.5,0.07,3:12:19
770,180,780.2,0.07,3:13:35
771,72,201.6,0.07,3:14:06
772,77,231.1,0.07,3:14:39
773,66,131.0,0.07,3:15:07
774,51,84.0,0.07,3:15:30
775,56,127.5,0.07,3:15:54
776,120,428.8,0.07,3:16:46
777,58,134.6,0.07,3:17:11
778,77,222.6,0.07,3:17:44
779,73,204.0,0.07,3:18:15
780,59,112.6,0.07,3:18:41
781,68,164.2,0.07,3:19:11
782,185,856.3,0.07,3:20:29
783,55,125.4,0.06,3:20:53
784,70,170.9,0.06,3:21:24
785,81,216.1,0.06,3:21:59
786,39,-5.7,0.06,3:22:16
787,65,171.4,0.06,3:22:44
788,62,125.6,0.06,3:23:11
789,68,186.6,0.06,3:23:40
790,69,194.8,0.06,3:24:09
791,72,194.8,0.06,3:24:40
792,436,2694.8,0.06,3:27:45
793,59,108.7,0.06,3:28:10
794,45,37.2,0.06,3:28:30
795,164,704.6,0.06,3:29:39
796,75,211.9,0.06,3:30:12
797,57,114.1,0.06,3:30:36
798,52,104.6,0.06,3:31:00
799,79,195.3,0.06,3:31:33
800,74,210.6,0.06,3:32:05
801,103,327.2,0.06,3:32:51
802,64,147.6,0.06,3:33:19
803,81,222.0,0.06,3:33:54
804,66,149.7,0.06,3:34:21
805,72,205.0,0.06,3:34:53
806,65,175.4,0.06,3:35:21
807,68,153.4,0.06,3:35:50
808,184,780.4,0.06,3:37:08
809,67,179.6,0.06,3:37:37
810,54,115.3,0.06,3:38:01
811,69,190.8,0.06,3:38:31
812,70,191.4,0.06,3:39:01
813,72,115.9,0.06,3:39:33
814,51,87.0,0.06,3:39:55
815,77,235.1,0.06,3:40:28
816,72,173.3,0.06,3:40:59
817,73,216.7,0.06,3:41:30
818,71,194.0,0.06,3:42:01
819,62,127.4,0.06,3:42:27
820,66,105.2,0.06,3:42:55
821,70,184.7,0.06,3:43:26
822,69,171.3,0.06,3:43:56
823,60,110.4,0.06,3:44:22
824,65,133.8,0.06,3:44:51
825,127,487.8,0.06,3:45:45
826,62,124.5,0.06,3:46:12
827,69,161.8,0.06,3:46:42
828,68,158.9,0.06,3:47:11
829,70,176.9,0.06,3:47:41
830,74,215.8,0.06,3:48:13
831,68,119.6,0.05,3:48:42
832,77,217.6,0.05,3:49:15
833,59,113.5,0.05,3:49:40
834,61,126.5,0.05,3:50:07
835,91,292.3,0.05,3:50:45
836,58,142.2,0.05,3:51:10
837,149,678.9,0.05,3:52:14
838,75,204.4,0.05,3:52:47
839,54,93.1,0.05,3:53:11
840,155,597.5,0.05,3:54:17
841,180,895.9,0.05,3:55:35
842,70,148.0,0.05,3:56:05
843,36,-11.0,0.05,3:56:21
844,70,151.2,0.05,3:56:51
845,78,208.1,0.05,3:57:24
846,75,207.7,0.05,3:57:56
847,74,209.8,0.05,3:58:27
848,38,-4.8,0.05,3:58:44
849,52,100.1,0.05,3:59:06
850,53,85.0,0.05,3:59:29
851,71,195.5,0.05,3:59:59
852,123,455.6,0.05,4:00:52
853,72,204.6,0.05,4:01:22
854,145,661.3,0.05,4:02:24
855,95,309.9,0.05,4:03:05
856,74,203.3,0.05,4:03:37
857,128,423.2,0.05,4:04:32
858,67,153.9,0.05,4:05:01
859,44,9.3,0.05,4:05:20
860,72,187.1,0.05,4:05:52
861,74,174.9,0.05,4:06:24
862,74,188.1,0.05,4:06:56
863,56,109.5,0.05,4:07:20
864,149,546.4,0.05,4:08:24
865,57,110.1,0.05,4:08:48
866,75,205.2,0.05,4:09:20
867,68,173.0,0.05,4:09:49
868,88,257.3,0.05,4:10:27
869,132,468.9,0.05,4:11:23
870,69,183.8,0.05,4:11:53
871,64,129.1,0.05,4:12:21
872,435,2265.7,0.05,4:15:26
873,70,183.4,0.05,4:15:56
874,21,-112.8,0.05,4:16:06
875,68,139.9,0.05,4:16:35
876,197,838.4,0.05,4:17:59
877,148,635.6,0.05,4:19:02
878,16,-110.5,0.05,4:19:10
879,78,247.6,0.05,4:19:43
880,70,197.9,0.05,4:20:13
881,72,154.9,0.05,4:20:44
882,302,1452.4,0.05,4:22:51
883,50,93.9,0.05,4:23:13
884,95,345.0,0.05,4:23:53
885,17,-108.4,0.05,4:24:01
886,285,1393.8,0.05,4:26:01
887,38,-6.8,0.05,4:26:18
888,75,168.4,0.05,4:26:50
889,93,372.7,0.05,4:27:30
890,68,185.7,0.05,4:27:59
891,86,356.9,0.05,4:28:36
892,51,77.5,0.05,4:28:58
893,52,106.1,0.05,4:29:21
894,64,130.1,0.05,4:29:48
895,46,34.0,0.05,4:30:08
896,55,79.2,0.05,4:30:33
897,93,358.9,0.05,4:31:12
898,69,204.8,0.05,4:31:42
899,34,8.3,0.05,4:31:56
900,156,725.1,0.05,4:33:02
901,52,108.1,0.05,4:33:25
902,85,351.7,0.05,4:34:02
903,70,198.9,0.05,4:34:32
904,71,198.0,0.05,4:35:03
905,57,118.3,0.05,4:35:27
906,193,766.3,0.05,4:36:48
907,63,131.2,0.05,4:37:15
908,206,865.4,0.05,4:38:41
909,55,116.4,0.05,4:39:05
910,61,135.0,0.05,4:39:31
911,126,474.3,0.05,4:40:25
912,67,178.6,0.05,4:40:53
913,97,348.3,0.05,4:41:35
914,70,176.4,0.05,4:42:05
915,60,105.9,0.05,4:42:31
916,95,375.0,0.05,4:43:12
917,78,185.2,0.05,4:43:45
918,73,136.1,0.05,4:44:16
919,57,100.6,0.05,4:44:41
920,61,101.0,0.05,4:45:07
921,60,137.1,0.05,4:45:33
922,56,97.5,0.05,4:45:57
923,86,201.7,0.05,4:46:34
924,181,876.7,0.05,4:47:51
925,56,106.5,0.05,4:48:16
926,51,102.9,0.05,4:48:38
927,52,82.6,0.05,4:49:01
928,63,108.6,0.05,4:49:28
929,83,213.7,0.05,4:50:03
930,68,180.6,0.05,4:50:32
931,72,170.6,0.05,4:51:04
932,61,110.4,0.05,4:51:30
933,59,112.8,0.05,4:51:55
934,261,1188.0,0.05,4:53:46
935,155,681.9,0.05,4:54:51
936,52,101.1,0.05,4:55:13
937,94,337.4,0.05,4:55:54
938,38,-16.8,0.05,4:56:10
939,68,168.2,0.05,4:56:40
940,68,135.7,0.05,4:57:09
941,68,139.8,0.05,4:57:38
942,54,113.8,0.05,4:58:01
943,68,148.7,0.05,4:58:31
944,67,161.6,0.05,4:59:00
945,40,-10.7,0.05,4:59:17
946,60,109.4,0.05,4:59:43
947,62,100.6,0.05,5:00:10
948,66,105.0,0.05,5:00:38
949,89,298.3,0.05,5:01:16
950,71,173.0,0.05,5:01:47
951,121,531.6,0.05,5:02:39
952,53,99.7,0.05,5:03:01
953,37,-12.4,0.05,5:03:18
954,51,98.4,0.05,5:03:40
955,72,186.0,0.05,5:04:10
956,56,122.4,0.05,5:04:35
957,83,207.3,0.05,5:05:11
958,70,165.8,0.05,5:05:41
959,148,672.1,0.05,5:06:44
960,58,103.1,0.05,5:07:08
961,50,85.3,0.05,5:07:30
962,68,173.2,0.05,5:07:59
963,70,176.9,0.05,5:08:29
964,66,153.8,0.05,5:08:58
965,44,9.3,0.05,5:09:17
966,55,103.4,0.05,5:09:41
967,67,150.5,0.05,5:10:10
968,73,169.2,0.05,5:10:42
969,59,110.3,0.05,5:11:07
970,62,121.6,0.05,5:11:34
971,75,168.7,0.05,5:12:06
972,61,110.4,0.05,5:12:33
973,62,119.6,0.05,5:12:59
974,182,815.1,0.05,5:14:17
975,182,828.8,0.05,5:15:34
976,70,160.1,0.05,5:16:04
977,153,683.6,0.05,5:17:10
978,39,-0.2,0.05,5:17:27
979,67,175.1,0.05,5:17:55
980,67,164.0,0.05,5:18:24
981,85,268.3,0.05,5:19:01
982,68,195.2,0.05,5:19:30
983,62,116.1,0.05,5:19:56
984,70,166.9,0.05,5:20:26
985,63,115.5,0.05,5:20:53
986,66,158.3,0.05,5:21:21
987,182,711.2,0.05,5:22:38
988,53,79.7,0.05,5:23:01
989,63,141.7,0.05,5:23:29
990,183,750.7,0.05,5:24:47
991,66,171.0,0.05,5:25:15
992,136,538.3,0.05,5:26:13
993,68,156.1,0.05,5:26:44
994,56,96.0,0.05,5:27:10
995,123,445.7,0.05,5:28:05
996,63,152.0,0.05,5:28:33
997,57,87.1,0.05,5:28:59
998,61,102.5,0.05,5:29:27
999,427,2322.6,0.05,5:32:35
1000,159,593.5,0.05,5:33:45
