194,17,-126.5,0.51,0:12:41
195,12,-133.9,0.51,0:12:47
196,16,-133.7,0.51,0:12:55
197,17,-105.4,0.5,0:13:02
198,28,-48.5,0.5,0:13:15
199,50,90.4,0.5,0:13:36
200,54,74.5,0.5,0:13:59
201,13,-128.8,0.5,0:14:05
202,34,-18.7,0.5,0:14:20
203,30,-42.7,0.49,0:14:33
204,12,-135.4,0.49,0:14:39
205,14,-122.2,0.49,0:14:45
206,36,-30.1,0.49,0:15:00
207,17,-126.4,0.49,0:15:08
208,34,-10.8,0.49,0:15:23
209,34,-38.8,0.48,0:15:38
210,16,-119.5,0.48,0:15:45
211,37,-48.5,0.48,0:16:01
212,36,-4.3,0.48,0:16:16
213,28,-26.8,0.48,0:16:29
214,17,-103.4,0.48,0:16:36
215,30,-63.4,0.47,0:16:49
216,29,-54.1,0.47,0:17:02
217,32,-24.4,0.47,0:17:16
218,17,-102.4,0.47,0:17:23
219,14,-130.3,0.47,0:17:30
220,19,-86.2,0.47,0:17:38
221,31,-48.9,0.46,0:17:51
222,11,-139.0,0.46,0:17:57
223,18,-115.3,0.46,0:18:05
224,51,55.8,0.46,0:18:27
225,32,-25.4,0.46,0:18:41
226,15,-114.6,0.46,0:18:47
227,18,-102.4,0.45,0:18:55
228,14,-117.2,0.45,0:19:02
229,11,-141.5,0.45,0:19:07
230,21,-87.0,0.45,0:19:16
231,16,-93.5,0.45,0:19:24
232,50,91.1,0.45,0:19:45
233,13,-112.8,0.44,0:19:51
234,20,-97.9,0.44,0:20:01
235,12,-133.9,0.44,0:20:07
236,16,-108.5,0.44,0:20:14
237,30,-31.2,0.44,0:20:28
238,45,100.8,0.44,0:20:48
239,23,-85.2,0.44,0:20:59
240,15,-115.1,0.43,0:21:06
241,28,-66.2,0.43,0:21:18
242,14,-109.2,0.43,0:21:25
243,79,173.5,0.43,0:21:59
244,15,-130.6,0.43,0:22:06
245,15,-139.7,0.43,0:22:14
246,36,-6.5,0.43,0:22:29
247,16,-116.6,0.42,0:22:37
248,35,-20.6,0.42,0:22:52
249,36,6.4,0.42,0:23:08
250,48,52.1,0.42,0:23:29
251,29,-53.5,0.42,0:23:43
252,52,81.6,0.42,0:24:05
253,16,-104.5,0.41,0:24:12
254,56,141.0,0.41,0:24:37
255,19,-89.7,0.41,0:24:46
256,28,-44.3,0.41,0:24:58
257,16,-112.5,0.41,0:25:06
258,35,-17.1,0.41,0:25:21
259,67,202.9,0.41,0:25:50
260,15,-115.2,0.4,0:25:57
261,17,-96.9,0.4,0:26:05
262,14,-105.7,0.4,0:26:12
263,11,-143.0,0.4,0:26:17
264,15,-105.1,0.4,0:26:23
265,37,-5.0,0.4,0:26:40
266,47,60.6,0.4,0:27:00
267,37,-5.4,0.39,0:27:15
268,32,-42.0,0.39,0:27:30
269,19,-86.7,0.39,0:27:38
270,17,-105.4,0.39,0:27:46
271,47,67.6,0.39,0:28:06
272,15,-108.1,0.39,0:28:13
273,16,-115.6,0.39,0:28:20
274,13,-111.3,0.39,0:28:26
275,35,-15.4,0.38,0:28:41
276,20,-107.8,0.38,0:28:50
277,12,-139.4,0.38,0:28:56
278,18,-110.8,0.38,0:29:05
279,19,-100.2,0.38,0:29:13
280,45,17.2,0.38,0:29:32
281,31,-24.6,0.38,0:29:46
282,74,210.3,0.37,0:30:17
283,23,-86.2,0.37,0:30:27
284,21,-88.6,0.37,0:30:37
285,16,-115.0,0.37,0:30:44
286,23,-87.5,0.37,0:30:54
287,35,-18.7,0.37,0:31:09
288,60,134.2,0.37,0:31:35
289,75,199.4,0.37,0:32:06
290,19,-101.2,0.36,0:32:15
291,61,137.4,0.36,0:32:42
292,17,-106.9,0.36,0:32:50
293,40,3.9,0.36,0:33:08
294,39,-31.6,0.36,0:33:25
295,44,-3.5,0.36,0:33:45
296,38,-25.4,0.36,0:34:02
297,57,115.6,0.36,0:34:27
298,60,147.6,0.35,0:34:54
299,18,-104.8,0.35,0:35:02
300,19,-110.7,0.35,0:35:11
301,18,-110.8,0.35,0:35:19
302,21,-81.5,0.35,0:35:29
303,37,-31.9,0.35,0:35:45
304,20,-109.6,0.35,0:35:55
305,32,-41.7,0.35,0:36:09
306,12,-135.4,0.34,0:36:15
307,37,-14.4,0.34,0:36:31
308,20,-92.6,0.34,0:36:40
309,106,281.0,0.34,0:37:27
310,42,18.9,0.34,0:37:46
311,16,-122.5,0.34,0:37:53
312,51,105.7,0.34,0:38:16
313,39,-12.7,0.34,0:38:33
314,26,-53.7,0.33,0:38:45
315,18,-89.8,0.33,0:38:53
316,100,273.6,0.33,0:39:37
317,17,-114.4,0.33,0:39:45
318,50,63.2,0.33,0:40:07
319,140,575.0,0.33,0:41:07
320,13,-114.8,0.33,0:41:13
321,14,-139.7,0.33,0:41:20
322,161,582.7,0.33,0:42:29
323,39,-37.0,0.32,0:42:47
324,43,20.7,0.32,0:43:05
325,25,-60.6,0.32,0:43:17
326,17,-104.9,0.32,0:43:25
327,21,-81.0,0.32,0:43:34
328,17,-105.4,0.32,0:43:42
329,82,198.0,0.32,0:44:18
330,46,46.4,0.32,0:44:38
331,15,-125.6,0.32,0:44:45
332,18,-104.8,0.31,0:44:53
333,37,-19.4,0.31,0:45:10
334,56,123.5,0.31,0:45:34
335,18,-102.4,0.31,0:45:43
336,102,323.4,0.31,0:46:28
337,53,91.5,0.31,0:46:51
338,68,169.3,0.31,0:47:21
339,39,-52.4,0.31,0:47:39
340,45,22.4,0.31,0:47:58
341,22,-85.9,0.3,0:48:09
342,15,-136.1,0.3,0:48:16
343,24,-84.2,0.3,0:48:27
344,42,0.0999999999999,0.3,0:48:45
345,16,-135.5,0.3,0:48:53
346,34,-36.2,0.3,0:49:09
347,41,5.0,0.3,0:49:27
348,50,67.9,0.3,0:49:49
349,47,-10.5,0.3,0:50:09
350,117,403.7,0.3,0:51:00
351,58,87.6,0.29,0:51:27
352,29,-26.7,0.29,0:51:40
353,23,-71.3,0.29,0:51:50
354,33,-29.3,0.29,0:52:04
355,40,4.9,0.29,0:52:22
356,46,31.5,0.29,0:52:42
357,39,39.5,0.29,0:52:59
358,68,189.9,0.29,0:53:29
359,114,372.3,0.29,0:54:17
360,31,-30.5,0.29,0:54:31
361,31,-55.5,0.28,0:54:45
362,37,13.7,0.28,0:55:01
363,34,-42.0,0.28,0:55:16
364,33,-38.3,0.28,0:55:31
365,40,12.9,0.28,0:55:49
366,70,170.4,0.28,0:56:21
367,17,-110.9,0.28,0:56:29
368,84,216.9,0.28,0:57:05
369,36,-11.5,0.28,0:57:21
370,40,9.4,0.28,0:57:39
371,58,117.6,0.27,0:58:05
